2017-12-25 11:04:24,55,57,high,OFF,0
2017-12-25 11:06:24,55,57,high,OFF,0
2017-12-25 11:10:25,55,57,high,OFF,0
2017-12-25 11:12:25,55,57,high,OFF,0
2017-12-25 11:20:26,55,58,high,OFF,0
2017-12-25 11:24:26,55,58,high,OFF,0
2017-12-25 11:30:27,55,58,high,OFF,0
2017-12-25 11:36:27,55,58,high,OFF,0
2017-12-25 11:38:27,55,58,high,OFF,0
2017-12-25 11:46:28,55,58,high,OFF,0
2017-12-25 11:50:29,55,58,high,OFF,0
2017-12-25 11:56:29,55,58,high,OFF,0
2017-12-25 11:58:29,55,58,high,OFF,0
2017-12-25 12:04:30,55,59,high,OFF,0
2017-12-25 12:10:30,55,59,high,OFF,0
2017-12-25 12:12:31,55,59,high,OFF,0
2017-12-25 12:22:32,55,59,high,OFF,0
2017-12-25 12:24:32,55,59,high,OFF,0
2017-12-25 12:26:32,55,60,high,OFF,0
2017-12-25 12:28:32,55,62,high,OFF,0
2017-12-25 12:40:33,55,59,high,OFF,0
2017-12-25 12:42:33,55,59,high,OFF,0
2017-12-25 13:00:35,55,59,high,OFF,0
2017-12-25 13:02:35,55,59,high,OFF,0
2017-12-25 13:04:36,55,59,high,OFF,0
2017-12-25 13:14:36,55,60,high,OFF,0
2017-12-25 13:16:37,55,60,high,OFF,0
2017-12-25 13:18:37,55,60,high,OFF,0
2017-12-25 13:20:37,55,60,high,OFF,0
2017-12-25 13:30:38,55,60,high,OFF,0
2017-12-25 13:46:40,55,60,high,OFF,0
2017-12-25 13:48:40,55,60,high,ON,43121
2017-12-25 13:50:40,55,59,high,ON,44239
2017-12-25 13:52:40,56,56,high,ON,44659
2017-12-25 13:54:41,58,53,high,ON,42740
2017-12-25 13:56:41,59,50,high,ON,42760
2017-12-25 14:02:41,60,46,high,ON,42991
2017-12-25 14:18:43,61,44,high,ON,42487
2017-12-25 14:20:43,61,44,high,ON,43045
2017-12-25 14:24:43,61,44,high,ON,42631
2017-12-25 14:26:44,61,44,high,ON,43713
2017-12-25 14:32:44,61,44,high,ON,43561
2017-12-25 14:40:45,61,44,high,ON,43736
2017-12-25 14:56:47,61,44,high,ON,43222
2017-12-25 14:58:47,61,44,high,ON,43086
2017-12-25 15:00:47,61,44,high,ON,44017
2017-12-25 15:12:48,61,44,high,ON,42349
2017-12-25 15:18:49,59,36,high,ON,43222
2017-12-25 15:20:49,58,38,high,ON,42925
2017-12-25 15:24:49,57,39,high,ON,41816
2017-12-25 15:26:50,57,40,high,ON,43135
2017-12-25 15:28:50,56,41,high,ON,42315
2017-12-25 15:30:50,56,41,high,ON,42726
2017-12-25 15:32:50,56,42,high,ON,42688
2017-12-25 15:34:50,56,43,high,ON,42186
2017-12-25 15:38:51,55,44,high,ON,43230
2017-12-25 15:42:51,55,44,high,ON,43148
2017-12-25 15:52:52,56,44,high,ON,42208
2017-12-25 15:54:53,56,44,high,ON,43139
2017-12-25 15:58:53,55,44,high,ON,43374
2017-12-25 16:06:54,55,45,low,ON,42734
2017-12-25 16:08:54,55,45,low,ON,43204
2017-12-25 16:12:54,55,78,low,ON,42799
2017-12-25 16:16:55,55,47,low,ON,45766
2017-12-25 16:28:56,56,43,low,ON,41156
2017-12-25 16:34:56,53,48,low,ON,40995
2017-12-25 16:38:57,53,49,low,ON,41528
2017-12-25 16:42:57,53,50,low,ON,41377
2017-12-25 16:44:57,53,50,low,ON,42704
2017-12-25 16:50:58,53,49,low,ON,40400
2017-12-25 17:04:59,56,50,low,ON,46374
2017-12-25 17:09:00,53,74,high,ON,45670
2017-12-25 19:52:00,57,44,high,ON,41613
2017-12-25 19:56:00,57,43,high,ON,42731
2017-12-25 20:06:01,57,42,high,ON,42980
2017-12-25 20:10:01,57,42,high,ON,41076
2017-12-25 20:16:02,57,41,high,ON,40382
2017-12-25 20:24:03,57,41,high,ON,40920
2017-12-25 20:28:03,57,39,high,ON,42572
2017-12-25 20:34:04,57,40,high,ON,42658
2017-12-25 20:36:04,57,40,high,ON,42487
2017-12-25 20:48:05,57,40,high,ON,41345
